Start_Lat,Start_Lng,rttyp,Junction,Crossing,Traffic_Signal,Stop,Station,Amenity,_gidx
37.961,-121.246,S,0.06401495239764032,0.041936802756848315,0.04041819987150283,0.0658255942993984,0.00011681560656503709,0.005665556918404299,122
37.95,-121.237,S,0.06401495239764032,0.041936802756848315,0.04041819987150283,0.0658255942993984,0.00011681560656503709,0.005665556918404299,122
37.948,-121.236,S,0.06401495239764032,0.041936802756848315,0.04041819987150283,0.0658255942993984,0.00011681560656503709,0.005665556918404299,122
37.94,-121.298,S,0.06401495239764032,0.041936802756848315,0.04041819987150283,0.0658255942993984,0.00011681560656503709,0.005665556918404299,121
37.94,-121.298,S,0.06401495239764032,0.041936802756848315,0.04041819987150283,0.0658255942993984,0.00011681560656503709,0.005665556918404299,121
37.951,-121.287,S,0.06401495239764032,0.041936802756848315,0.04041819987150283,0.0658255942993984,0.00011681560656503709,0.005665556918404299,121
37.933,-121.737,S,0.09531562543610736,0.0875005814764851,0.11085267711773736,0.04419221286691166,0.03754012187747127,0.013211145741266223,121
43.104,-89.277,S,0.07245039224734656,0.1222888786340563,0.12044300876788186,0.030456852791878174,0.012921089063221043,0.01430549146285187,182
43.103,-89.275,S,0.07245039224734656,0.1222888786340563,0.12044300876788186,0.030456852791878174,0.012921089063221043,0.01430549146285187,182
34.47,-89.006,S,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,110
34.497,-89.032,S,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,110
44.787,-68.808,S,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,214
41.026,-83.674,S,0.06532663316582915,0.0,0.0,0.0,0.0,0.03015075376884422,161
41.059,-83.669,S,0.06532663316582915,0.0,0.0,0.0,0.0,0.03015075376884422,161
32.699,-117.121,S,0.07260170879631679,0.1233565009517907,0.12056753286998097,0.08780822524237461,0.07955199433352517,0.026118907432821286,75
32.772,-117.113,S,0.07260170879631679,0.1233565009517907,0.12056753286998097,0.08780822524237461,0.07955199433352517,0.026118907432821286,75
40.998,-74.607,S,0.0,0.029411764705882353,0.13800904977375567,0.0,0.0,0.0,164
40.969,-74.599,S,0.0,0.029411764705882353,0.13800904977375567,0.0,0.0,0.0,164
40.998,-74.607,S,0.0,0.029411764705882353,0.13800904977375567,0.0,0.0,0.0,164
40.998,-74.607,S,0.0,0.029411764705882353,0.13800904977375567,0.0,0.0,0.0,164
33.952,-83.35,S,0.17557251908396945,0.33587786259541985,0.37404580152671757,0.04580152671755725,0.061068702290076333,0.0,113
33.952,-83.35,S,0.17557251908396945,0.33587786259541985,0.37404580152671757,0.04580152671755725,0.061068702290076333,0.0,113
44.787,-68.808,S,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,214
32.852,-97.016,S,0.0599568202944616,0.14277789438963687,0.18655731806051157,0.020465381270802722,0.060676482053434885,0.018111487600827612,83
32.852,-97.016,S,0.0599568202944616,0.14277789438963687,0.18655731806051157,0.020465381270802722,0.060676482053434885,0.018111487600827612,83
37.137,-121.637,M,0.09688090737240075,0.1864366729678639,0.11448487712665406,0.06218494013862634,0.03067895400126024,0.022251102709514806,121
37.137,-121.637,M,0.09688090737240075,0.1864366729678639,0.11448487712665406,0.06218494013862634,0.03067895400126024,0.022251102709514806,121
43.161,-95.861,S,0.0,0.0,0.0,0.0,0.0,0.0,180
27.964,-82.547,S,0.034028770926221925,0.24451081012871204,0.16640026920164885,0.010263312862791285,0.07798435265416001,0.006435601918061748,41
27.962,-82.546,S,0.034028770926221925,0.24451081012871204,0.16640026920164885,0.010263312862791285,0.07798435265416001,0.006435601918061748,41
43.19,-95.813,S,0.0,0.0,0.0,0.0,0.0,0.0,180
43.391,-95.719,S,0.0,0.0,0.0,0.0,0.0,0.0,180
43.391,-95.719,S,0.0,0.0,0.0,0.0,0.0,0.0,180
43.161,-95.861,S,0.0,0.0,0.0,0.0,0.0,0.0,180
42.819,-96.17,S,0.060240963855421686,0.03614457831325301,0.03614457831325301,0.30120481927710846,0.0,0.0,180
42.818,-96.175,S,0.060240963855421686,0.03614457831325301,0.03614457831325301,0.30120481927710846,0.0,0.0,180
43.161,-95.861,S,0.0,0.0,0.0,0.0,0.0,0.0,180
